id,intent,difficulty,language,question,retrieved_context_count,reference_context_count,bean_count,news_count,elapsed_s,context_precision,context_recall,faithfulness,answer_relevancy,response,reference,error
PS_024,product_search,easy,vi,Bạn có thể cho tôi biết về loại cà phê Ethiopia rang nhẹ có hương vị cam không?,5,5,5,2,13.9,0.2,0.861260028,0.857142857,0.916864409,"{""summary"": ""Có một loại cà phê Ethiopia rang nhẹ có hương vị cam là Ethiopia Guji Hambella Goro 74110 Washed. Cà phê này đến từ vùng Guji, được chế biến theo phương pháp washed và có các hương vị nổi bật như cam, hoa nhài, yuzu và mật ong hoang dã."", ""products"": [{""name"": ""Ethiopia Guji Hambella Goro 74110 Washed"", ""roaster"": ""BEAM ROASTERY"", ""reason"": ""Cà phê này có hương vị cam rõ rệt và được rang nhẹ, phù hợp với yêu cầu của bạn."", ""url"": ""https://www.thewaytocoffee.com/beans/ethiopia-guji-hambella-goro-74110-washed/""}], ""articles"": []}","Cà phê Ethiopia Bensa Bombe của NYLON COFFEE ROASTERS là một loại cà phê rang nhẹ có hương vị của mứt cam, đào vàng và hoa cam. Được sản xuất từ vùng Bensa, Sidama, Ethiopia, cà phê này được chế biến theo phương pháp rửa và có độ cao từ 1993 đến 2150 mét. Ngoài ra, cà phê Ethiopia by COFFEENTALK cũng có hương vị citrus rõ nét, bao gồm cam, quýt và chanh, mang lại những đặc điểm tươi sáng và ngọt ngào.",
PS_025,product_search,easy,vi,Bạn có thể giới thiệu cho tôi loại cà phê Panama rang vừa nhẹ với hương vị đào không?,5,5,5,2,14.1,1,0.898926544,0.75,0.599796466,"{""summary"": ""Tôi giới thiệu bạn loại cà phê \""Best Of Panama Lerida GN-04\"" từ THE ESPRESSO LAB. Đây là loại cà phê Geisha từ Boquete, Panama, có hương vị đào, nhài và mâm xôi, được rang ở mức vừa nhẹ và chế biến theo phương pháp tự nhiên."", ""products"": [{""name"": ""Best Of Panama Lerida GN-04"", ""roaster"": ""THE ESPRESSO LAB"", ""reason"": ""Có hương vị đào rõ rệt cùng với các nốt nhài và mâm xôi, phù hợp với yêu cầu của bạn."", ""url"": ""https://www.thewaytocoffee.com/beans/best-of-panama-lerida-gn-04/""}], ""articles"": []}","Bạn có thể thử loại cà phê ""Best Of Panama Lerida GN-04"" từ THE ESPRESSO LAB. Đây là một loại cà phê Geisha từ Finca Lerida ở Boquete, Panama, với độ rang vừa nhẹ. Hương vị của nó bao gồm hoa nhài, mâm xôi và kẹo đào, mang lại một trải nghiệm thú vị với sự kết hợp giữa độ chua nhẹ và hương thơm tự nhiên.",
PS_026,product_search,easy,vi,"Bạn có thể giới thiệu cho tôi một loại cà phê từ Mexico, rang nhẹ với hương vị chocolate được không?",5,5,5,2,16.8,1,1,1,0.645496161,"{""summary"": ""Tôi xin giới thiệu loại cà phê \""Mexico - Chiapas\"" từ BLACK OAK COFFEE ROASTERS. Đây là một loại cà phê rang nhẹ với hương vị chocolate, caramelized, và các gia vị ấm áp. Cà phê này được sản xuất từ vùng Chiapas, Mexico và có quy trình chế biến washed, sun dried on patios."", ""products"": [{""name"": ""Mexico - Chiapas"", ""roaster"": ""BLACK OAK COFFEE ROASTERS"", ""reason"": ""Cà phê này có hương vị chocolate và được rang nhẹ, phù hợp với yêu cầu của bạn."", ""url"": ""https://www.thewaytocoffee.com/beans/mexico-chiapas-12o/""}], ""articles"": []}","Bạn có thể thử loại cà phê ""Mexico - Chiapas"" từ BLACK OAK COFFEE ROASTERS. Đây là một loại cà phê rang nhẹ với hương vị chocolate, caramelized, và các gia vị ấm. Nó được sản xuất từ những hạt Arabica, Caturra, và Catuai ở vùng Chiapas, Mexico, và có sự kết hợp của các nốt hương chocolate, gia vị, và trái cây đỏ.",
PS_027,product_search,easy,en,Can you help me find a medium roast coffee from Ethiopia with honey flavor notes?,5,5,5,2,21.4,1,1,0.666666667,0.950218425,"{""summary"": ""For a medium roast coffee from Ethiopia with honey flavor notes, I recommend the Sookoo. Cafe de Etiopia by Kima Coffee. This coffee features flavors of honey, blood orange, and elderflower, processed using the red honey method, which enhances its sweetness and complexity."", ""products"": [{""name"": ""Sookoo. Cafe de Etiopia"", ""roaster"": ""KIMA COFFEE"", ""reason"": ""This coffee features honey flavor notes along with blood orange and elderflower, making it a great choice for your request."", ""url"": ""https://www.thewaytocoffee.com/beans/sookoo-coffee-of-ethiopia/""}], ""articles"": []}","You can find a medium roast coffee with honey flavor notes from Ethiopia called ""Ethiopia Honey Sadama"" by Reginald's Coffee. This coffee is sourced from the Bensa region in Sidama, Ethiopia, and is processed using the honey method. It has flavor notes of caramelized and boozy, making it an excellent choice for those looking for a unique medium roast coffee.",
PS_028,product_search,easy,vi,"Bạn có thể giới thiệu cho tôi một loại cà phê từ Kenya, rang nhẹ với hương vị chocolate được không?",5,5,5,2,12.6,0.833333333,0.898926544,0.833333333,0.61309345,"{""summary"": ""Tôi xin giới thiệu loại cà phê Kenya AA Kirinyaga từ BEND ROASTING COMPANY. Đây là một loại cà phê rang nhẹ với hương vị chocolate và green apple, mang lại sự tươi mới và độ chua nhẹ."", ""products"": [{""name"": ""Kenya AA Kirinyaga"", ""roaster"": ""BEND ROASTING COMPANY"", ""reason"": ""Cà phê này có hương vị chocolate đặc trưng và được rang nhẹ, phù hợp với yêu cầu của bạn."", ""url"": ""https://www.thewaytocoffee.com/beans/kenya-aa-kirinyaga/""}], ""articles"": []}","Một loại cà phê từ Kenya mà bạn có thể thử là Kenya AA Kirinyaga từ BEND ROASTING COMPANY. Đây là loại cà phê rang nhẹ với hương vị chocolate nổi bật và kèm theo nốt hương táo xanh. Cà phê này được sản xuất từ vùng Kirinyaga, Kenya, mang đến độ chua tươi sáng và sự cân bằng hoàn hảo trong tách cà phê.",
PS_029,product_search,easy,en,Can you help me find a light roast coffee from Colombia that has raspberry flavor notes?,5,5,5,2,13.9,0.583333333,0.828904868,0.857142857,0.950719704,"{""summary"": ""For a light roast coffee from Colombia with raspberry flavor notes, I recommend the Colombia Zarza from RUMBABA. It features tasting notes of honey, raspberry, and papaya, providing a sweet and fruity profile."", ""products"": [{""name"": ""Colombia Zarza"", ""roaster"": ""RUMBABA"", ""reason"": ""It has raspberry flavor notes and is a light roast coffee from Colombia."", ""url"": ""https://www.thewaytocoffee.com/beans/colombia-zarza-158/""}], ""articles"": []}","For a light roast coffee from Colombia with raspberry flavor notes, you can try ""La Esperanza (Laurina Natural) (low-caf)"" by Decaf Before Death. This coffee features raspberry candy notes along with strawberry and ripe banana, and is naturally processed. Another option is ""Colombia La Riviera Nitro Watermelon"" by Onyx Coffee Lab, which also showcases raspberry flavors alongside rose and watermelon candy.",
PS_030,product_search,easy,vi,"Bạn có thể cho tôi biết loại cà phê từ Guatemala, rang vừa, có hương vị đào không?",5,5,5,2,16,1,1,0.75,0.919558184,"{""summary"": ""Cà phê từ Guatemala có rang vừa và hương vị đào là Guatemala – Huehuetenango từ LILY & WILLY’S COFFEE CO. Cà phê này có hương vị phong phú với các nốt hương như đào, đường nâu, và trái cây khô."", ""products"": [{""name"": ""Guatemala – Huehuetenango"", ""roaster"": ""LILY & WILLY’S COFFEE CO."", ""reason"": ""Cà phê này có hương vị đào và được rang vừa."", ""url"": ""https://www.thewaytocoffee.com/beans/guatemala-huehuetenango-zyk/""}], ""articles"": []}","Cà phê từ Guatemala có hương vị đào và rang vừa là Guatemala – Huehuetenango do LILY & WILLY’S COFFEE CO. sản xuất. Cà phê này có hương vị đào, đường nâu, và trái cây khô, được chế biến theo phương pháp rửa. Nó được trồng tại vùng Huehuetenango, ở độ cao 1,300 mét bởi Don Mauricio Perez Bravo.",
PS_031,product_search,easy,vi,"Bạn có thể giới thiệu cho tôi loại cà phê từ Panama, rang nhẹ, với hương hoa không?",5,5,5,2,16.6,1,1,1,0.81686229,"{""summary"": ""Tôi xin giới thiệu hai loại cà phê từ Panama, rang nhẹ và có hương hoa: SL34 và Panama Mi Finquita Geisha Washed. Cả hai đều có hương vị floral đặc trưng và được chế biến theo phương pháp washed."", ""products"": [{""name"": ""SL34"", ""roaster"": ""LEUCHTFEUER"", ""reason"": ""Cà phê này có hương vị floral, pink candy và được chế biến theo phương pháp washed, mang lại trải nghiệm nhẹ nhàng và tinh tế."", ""url"": ""https://www.thewaytocoffee.com/beans/sl34/""}, {""name"": ""Panama Mi Finquita Geisha Washed"", ""roaster"": ""SUBSTANCE CAFÉ"", ""reason"": ""Loại cà phê này nổi bật với hương vị floral rất rõ rệt và cũng được chế biến bằng phương pháp washed, phù hợp với yêu cầu của bạn."", ""url"": ""https://www.thewaytocoffee.com/beans/panama-mi-finquita-geisha-washed-lii/""}], ""articles"": []}","Bạn có thể thử loại cà phê SL34 của LEUCHTFEUER, được trồng tại Boquete, Panama. Đây là loại cà phê rang nhẹ với hương hoa, mang đến hương vị hoa, kẹo hồng và tartuffo. Cà phê này được chế biến theo phương pháp rửa và thuộc giống Arabica.",
PS_032,product_search,easy,vi,"Bạn có thể gợi ý cho tôi loại cà phê từ Panama, rang nhẹ với hương vị đào không?",5,5,5,2,14.1,1,1,0.75,0.645245571,"{""summary"": ""Tôi gợi ý bạn thử loại cà phê \""PANAMA K&R Specialty Coffee Daisy Geisha Natural\"" từ LILO COFFEE ROASTERS. Đây là loại cà phê rang nhẹ với hương vị đào, cùng với các nốt hương khác như nhài, mâm xôi và siro phong."", ""products"": [{""name"": ""PANAMA K&R Specialty Coffee Daisy Geisha Natural"", ""roaster"": ""LILO COFFEE ROASTERS"", ""reason"": ""Cà phê này có hương vị đào rõ rệt, phù hợp với yêu cầu của bạn."", ""url"": ""https://www.thewaytocoffee.com/beans/panama-k-r-specialty-coffee-daisy-geisha-natural/""}], ""articles"": []}","Bạn có thể thử loại cà phê ""PANAMA K&R Specialty Coffee Daisy Geisha Natural"" của LILO COFFEE ROASTERS. Đây là cà phê rang nhẹ, có hương vị hoa nhài, mâm xôi, siro phong, và đặc biệt là mứt đào. Cà phê được trồng tại khu vực Volcán District, Chiriquí Province, Panama và được chế biến tự nhiên.",
PS_033,product_search,easy,en,Can you help me find a Medium-Light roast coffee from Guatemala that has honey flavor notes?,5,5,5,2,14.8,1,1,1,0.720738134,"{""summary"": ""The Guatemala Antigua Hunapu Fully Washed from LILO COFFEE ROASTERS is a Medium-Light roast coffee that features honey flavor notes. It also includes bright apple acidity and caramel sweetness, making it a suitable choice for your preference."", ""products"": [{""name"": ""Guatemala Antigua Hunapu Fully Washed"", ""roaster"": ""LILO COFFEE ROASTERS"", ""reason"": ""This coffee has honey flavor notes and is a Medium-Light roast from Guatemala."", ""url"": ""https://www.thewaytocoffee.com/beans/guatemala-antigua-hunapu-fully-washed/""}], ""articles"": []}","You can find a Medium-Light roast coffee from Guatemala with honey flavor notes in the ""Guatemala Antigua Hunapu Fully Washed"" by LILO COFFEE ROASTERS. This coffee features tasting notes of honey, apple, and caramelized yellow peach and is grown at an altitude of 1500–1900 meters in Antigua, Guatemala. Additionally, the ""Atitlán - Gesha"" by LITTLE WAVES COFFEE ROASTERS is another option, offering a Medium-Light roast with flavor notes of honey, floral, and lemon, sourced from San Juan la Laguna in Guatemala.",
PS_034,product_search,easy,en,Can you help me find a light roast coffee from Kenya that has black tea flavor notes?,5,5,5,2,21.6,1,1,1,0.958939626,"{""summary"": ""There are several light roast coffees from Kenya with black tea flavor notes. Notably, the Kenya Kaguyu AA from S&W ROASTING features flavors of black tea, stonefruit, sweetness, and brightness. Additionally, the Kenya - Rungeto Kii AA from LITTLE BUFFALO COFFEE CO. also has black tea notes along with grapefruit and other fruity flavors."", ""products"": [{""name"": ""Kenya Kaguyu AA"", ""roaster"": ""S&W ROASTING"", ""reason"": ""This coffee has prominent black tea flavor notes along with stonefruit and sweetness, making it a great choice for your preference."", ""url"": ""https://www.thewaytocoffee.com/beans/kenya-kaguyu-aa-gcw/""}, {""name"": ""Kenya - Rungeto Kii AA"", ""roaster"": ""LITTLE BUFFALO COFFEE CO."", ""reason"": ""This coffee features black tea notes alongside grapefruit and fresh kiwi, offering a unique flavor profile while meeting your request."", ""url"": ""https://www.thewaytocoffee.com/beans/kenya-rungeto-kii-aa/""}], ""articles"": []}","You can find light roast coffees from Kenya with black tea flavor notes from several options. The ""Kenya Kaguyu AA"" by S&W ROASTING features notes of black tea, stonefruit, and brightness. Another excellent choice is ""Magic Forest No Sleep Roast"" by Popil from DENIM COFFEE, which also has black tea notes alongside caramelized flavors. Additionally, ""Kenya - Rungeto Kii AA"" by LITTLE BUFFALO COFFEE CO. includes black tea flavor along with grapefruit and fresh kiwi. Lastly, ""KENYA Thunguri Coffee Factory AA Washed"" by LILO COFFEE ROASTERS offers flavors of black tea, grapefruit, and honey.",
PS_035,product_search,easy,vi,Bạn có thể giới thiệu cho tôi cà phê Indonesia rang nhẹ với hương vị socola được không?,5,5,5,2,13.1,1,1,0.666666667,0.730711205,"{""summary"": ""Tôi giới thiệu cho bạn cà phê Indonesia Java từ FULCRUM COFFEE. Đây là loại cà phê rang nhẹ với hương vị chính là socola, bên cạnh đó còn có vị đường nâu và nho. Cà phê này có độ chua sáng và thân vừa."", ""products"": [{""name"": ""Indonesia Java"", ""roaster"": ""FULCRUM COFFEE"", ""reason"": ""Cà phê này có hương vị socola rõ rệt, phù hợp với yêu cầu của bạn."", ""url"": ""https://www.thewaytocoffee.com/beans/indonesia-java/""}], ""articles"": []}","Bạn có thể thử cà phê Indonesia Java của FULCRUM COFFEE. Cà phê này được rang nhẹ và có hương vị của socola, đường nâu, nho và óc chó. Nó đến từ Java, Indonesia, mang lại một cơ thể trung bình và độ axit sáng. Nếu bạn muốn một lựa chọn khác, hãy xem Indonesia Rukun Saudara của IEF & IDO, cũng có hương vị socola cùng với các nốt hương khác như mâm xôi và gia vị.",
